Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2017-02-17,31.4171142578125,31.44257772460266,31.273594826182887,31.273594826182887,88792800
2017-02-21,31.643951416015625,31.6555263551217,31.47728218297952,31.5351533463344,98028800
2017-02-22,31.738862991333008,31.741176566431246,31.50737832318301,31.581451580259632,83347600
2017-02-23,31.60462188720703,31.824531757650448,31.55138136813037,31.80138539518051,83152800
2017-02-24,31.634708404541016,31.634708404541016,31.315258302867115,31.461094833140358,87106400
2017-02-27,31.697189331054688,31.815248755332753,31.54672573138388,31.745802658494224,81029600
2017-02-28,31.711084365844727,31.815251754835693,31.64395183744073,31.731917137207812,93931600
2017-03-01,32.359256744384766,32.442591408795664,31.852308029077467,31.9194370629913,145658400
2017-03-02,32.167118072509766,32.47267606453608,32.120818303017344,32.40786062585848,104844000
2017-03-03,32.35693359375,32.368508536083255,32.081466214230424,32.125448875790894,84432400
2017-03-06,32.25508117675781,32.35462144660669,32.0837847384983,32.262025436029056,87000000
2017-03-07,32.2967529296875,32.40323393541779,32.12776652100481,32.190268391780286,69785200
2017-03-08,32.17638397216797,32.36157250002599,32.13471840779304,32.164809026893586,74828800
2017-03-09,32.102294921875,32.127758378909846,31.724977281310007,32.11618697021985,88623600
2017-03-10,32.20878601074219,32.2597129352126,32.09304364279613,32.23424947297739,78451200
2017-03-13,32.222660064697266,32.275900541042816,32.1346983064253,32.14164256281058,69686800
2017-03-14,32.1740608215332,32.3268380442881,32.13933599604356,32.245820515831596,61236400
2017-03-15,32.514347076416016,32.58147609467358,32.1833220722569,32.27128740089075,102767200
2017-03-16,32.56758499145508,32.64397537096826,32.46804472766163,32.574529250303875,76928000
2017-03-17,32.405548095703125,32.63934639760594,32.38239821021006,32.63934639760594,175540000
2017-03-20,32.74583053588867,32.75508837066969,32.46110178285636,32.500453761984666,86168000
2017-03-21,32.370819091796875,33.05601534719135,32.34535563390981,32.89629034155211,158119600
2017-03-22,32.736568450927734,32.778237536969804,32.352302970677094,32.37313927978638,103440800
2017-03-23,32.62082290649414,32.773603653436076,32.549063215948244,32.69952685533957,81385200
2017-03-24,32.55601119995117,32.81064580732806,32.488882184648105,32.75508820239768,89582400
2017-03-27,32.611576080322266,32.690280055732934,32.08841823066675,32.26666249559577,94300400
2017-03-28,33.287513732910156,33.34306782229113,32.55139025901376,32.61852282658592,133499200
2017-03-29,33.361576080322266,33.44722782697001,33.146296990269626,33.259722240315085,116760000
2017-03-30,33.317588806152344,33.44953677121335,33.218052087675545,33.37777708446479,84829200
2017-03-31,33.25509262084961,33.39629842816483,33.10462544757945,33.26898113760583,78646800
2017-04-03,33.26435470581055,33.36157786770539,33.11389104548733,33.266671813683494,79942800
2017-04-04,33.512046813964844,33.53982385248082,33.141669816926616,33.16018901999621,79565600
2017-04-05,33.33843994140625,33.67177859912132,33.28982658208216,33.38473619227167,110871600
2017-04-06,33.25509262084961,33.45416960276654,33.20647928002665,33.40092557896612,84596000
2017-04-07,33.181007385253906,33.37545363475313,33.16480529721662,33.27128625339107,66688800
2017-04-10,33.14166259765625,33.30601828148667,33.079160742433295,33.241202850950295,75733600
2017-04-11,32.785179138183594,33.18333310411267,32.42174646432778,33.08842352954414,121517600
2017-04-12,32.82453536987305,32.90555290594225,32.64166045543581,32.778239130379696,81400000
2017-04-13,32.65091323852539,32.958788271870205,32.65091323852539,32.84999019496731,71291600
2017-04-17,32.831478118896484,32.84305306128152,32.6092512345038,32.7504570543777,66328400
2017-04-18,32.685646057128906,32.88009239978457,32.66481327731086,32.734259408881314,58790000
2017-04-19,32.56525421142578,32.87081560119068,32.51201373854551,32.843038577457484,69313600
2017-04-20,32.97267532348633,33.08378697056255,32.676375243166014,32.69026375752859,93278400
2017-04-21,32.9333381652832,33.02824423349794,32.836114988849005,32.97269015106534,69283600
2017-04-24,33.25046157836914,33.32222126895121,33.14397706409578,33.218053862229624,68537200
2017-04-25,33.45648193359375,33.54213013852181,33.30370119060636,33.312962556216775,75486000
2017-04-26,33.25972366333008,33.47269271909866,33.19028107142358,33.442598574488116,80164800
2017-04-27,33.28519058227539,33.37084234148573,33.17407889150549,33.31528473001229,56985200
2017-04-28,33.252777099609375,33.40324428005763,33.16481531189833,33.354630936915555,83441600
2017-05-01,33.9310302734375,34.074549667815184,33.55602616184344,33.588433880966676,134411600
2017-05-02,34.14630126953125,34.280562797546935,33.99120696962752,34.15324552682726,181408800
2017-05-03,34.042144775390625,34.141685048790784,33.396303914887014,33.70186193025296,182788000
2017-05-04,33.91945266723633,34.06065847493561,33.75278340135599,33.91713909182939,93487600
2017-05-05,34.481971740722656,34.486598892800345,33.972702438004276,33.972702438004276,109310800
2017-05-08,35.41948318481445,35.579208240355044,34.49817479446022,34.49817479446022,195009600
2017-05-09,35.646331787109375,35.85235303785309,35.52132806561127,35.61855122001182,156521600
2017-05-10,35.47734832763672,35.63475978023358,35.21114230191216,35.56300007932574,103222800
2017-05-11,35.78416442871094,35.81205966165817,35.40296268148456,35.43550416429331,109020400
2017-05-12,36.28391647338867,36.35829549273668,35.95152514458997,35.958498066817725,130108000
2017-05-15,36.190940856933594,36.41175835238627,36.03985613550709,36.26299675628336,104038800
2017-05-16,36.137481689453125,36.27462056955836,35.963151522512334,36.24672887780986,80194000
2017-05-17,34.924137115478516,35.928280397547645,34.79862097859771,35.70281313875219,203070800
2017-05-18,35.4564323425293,35.64238524227317,35.12869430249739,35.16123579394583,134272800
2017-05-19,35.57729721069336,35.79114177368789,35.47734962498381,35.65167977873809,107843200
2017-05-22,35.79346466064453,35.93060351587456,35.542428840173685,35.795787785616746,91865600
2017-05-23,35.74930191040039,36.00498399119705,35.63540494053504,36.00498399119705,79675600
2017-05-24,35.64237976074219,35.83530555421472,35.48664525085,35.75859986186376,76712000
2017-05-25,35.76557922363281,35.87715309446226,35.57033026981626,35.73303773133006,76942400
2017-05-26,35.70514678955078,35.85158528137797,35.635414005501794,35.79579834478744,87710400
2017-05-30,35.719078063964844,35.8957313042936,35.64004926277214,35.660968025425156,80507600
2017-05-31,35.507568359375,35.835309935832555,35.41924348351713,35.78882259905108,97804800
2017-06-01,35.60518264770508,35.640050800386376,35.38204207626871,35.602859522895166,65616400
2017-06-02,36.132816314697266,36.132816314697266,35.53777016888396,35.69815442080727,111082800
2017-06-05,35.77952194213867,35.90039185158972,35.67027829998363,35.874823285105,101326800
2017-06-06,35.90038299560547,36.21650176381911,35.74464850970871,35.77254019471844,106499600
2017-06-07,36.114227294921875,36.256015937417885,35.907355689977415,36.032875365239036,84278400
